product_id,product_name,brand,main_category,countries,ingredient_count,ingredients,nutriscore_grade,ecoscore_grade,energy_kcal_100g,fat_100g,carbohydrates_100g,proteins_100g,source
8076809535755,Sauce tomate basilic,Barilla,groceries,france | germany | switzerland,6,pulpe de tomates | concentré de tomates | oignons | huile de tournesol | basilic | arôme naturel,a,a,64.0,2.6,7.6,1.6,Open Food Facts
3560071010522,Houmous,Carrefour Extra,groceries,france | spain,7,pois chiches cuits | huile de tournesol | pâte de sésame 8 | jus de citron | acidifiants : acide citrique et acide lactique | ail en poudre | conservateur : sorbate de potassium,c,b,324.0,28.0,8.5,6.7,Open Food Facts
8711200552795,Amora Mayonnaise De Dijon Bocal 235g,Amora,groceries,france | morocco,10,huiles végétales (colza | tournesol | vinaigre de vin blanc | moutarde de dijon (eau | graines de moutarde | vinaigre d'alcool | dextrine | arômes | épaississant : gomme xanthane | colorants : lutéine et extrait de paprika,d,c,700.0,75.27,2.15,1.29,Open Food Facts
8001060042308,Pesto alla genovese,Saclà,green pestos,france,15,basilic | huile de tournesol | sirop de glucose | lactosérum en poudre | noix de cajou | flocons de pommes de terre (pommes de terre | épices | fromages (lait | œuf) (fromage | grana padano aop | arôme naturel | protéine de lactosérum | correcteur d'acidité : acide lactique | ail | pignons de pin,e,d,397.0,37.0,12.0,3.0,Open Food Facts
3245413808196,Pesto verde,Carrefour Classic,groceries,georgia,16,huile de tournesol | basilic | grana padano aop (lait | présure | conservateur : lysozyme d'oeuf | noix de cajou 3 | flocons de pommes de terre (pommes de terre | émulsifiants : mono et diglycérides d'acides gras | pignons de pins 2 | fromage pecorino romano aop 1 | lait de brebis | bactéries lactiques | huile d'olive extra vierge | régulateur d'acidité : acide lactique | protéines de lactosérum | arôme de basilic,e,c,457.0,45.0,6.0,7.0,Open Food Facts
8005110000775,Sauce tomate Parmigiano Reggiano,Mutti,tomato sauces,france | germany | italy | netherlands | united kingdom,10,pulpe de tomates | coulis de tomate « rossoro » | triple concentré de tomate 7 | carotte | fromage parmigiano reggiano aop (lait | présure | huile d’olive | échalote | arôme naturel | poivre noir,b,a,67.0,3.6,5.2,2.6,Open Food Facts
20522605,Tomato Passata,Baresa,strained tomatoes,france | united kingdom,3,tomato | vegetable | fruit vegetable,a,a-plus,35.0,0.1,5.0,1.8,Open Food Facts
3700935390135,Pesto verde,Garofalo,green pestos,france,9,basilico genovese aop | huile de tournesol | parmigiano reggiano aop 4 | sel marin | farine et concassé de noix de cajou | acidifiant : acide lactique | arômes naturels | anti oxydant : acide ascorbique | ail,e,d,374.0,37.0,3.9,4.7,Open Food Facts
8853662056012,Sriracha Sauce,Flying Goose Brand,srira,austria | belgium | france | germany | new zealand | poland | spain | switzerland,8,chilli | sugar syrup (sugar | garlic | flavour enhancer: e621 | stabiliser: e415 | acidity regulators: e260 | e330 | preservative: e202,c,unknown,139.0,1.2,28.0,2.3,Open Food Facts
8720182461247,Amora Moutarde Forte Verre 185g,Amora,dijon mustards,france | germany,4,graines de moutarde | vinaigre d'alcool | acidifiant : acide citrique | conservateur : disulfite de potassium,e,a,144.0,10.0,2.6,7.6,Open Food Facts
3245412956355,Houmous Pois chiche & sésame,Carrefour,classic hummus,france,15,pois chiches | purée de graines de sésame | huile de colza | jus de citron concentré | vinaigre d'alcool | ail. peut contenir des traces de céleri | céréales contenant du gluten | crustacés | fruits à coque | lait | mollusques | moutarde | œufs | poissons | soja,c,b,255.0,20.0,10.0,5.4,Open Food Facts
5060228323799,Heavenly Houmous,Ramona's,hummus,united kingdom,8,cooked chickpeas (water | chickpeas | rapeseed oil | tahini | acidity regulator: citric acid | modified maize starch | garlic powder | preservative potassium sorbate,b,b,272.0,21.6,10.5,6.4,Open Food Facts
6111184008356,Sauce algerienne star,ok,algerian style sauces,morocco,20,huile de colza | sirop de glucose | fructose | vinaigre de table | épaississant: amidon modifié | oignon | moutarde (eau | graines de moutarde | huile de soja | stabilisant e415 | conservateur: e224 et antioxydant: e330 | jaune d'œufs | concentré de tomate | stabilisant: e415 | conservateurs: e202 | e211 | antioxydants: e385 | e330 | correcteur d'acidité: e270 | colorant: e160c et oléorésine de capsicum,e,unknown,364.0,31.6,19.05,0.85,Open Food Facts
3270190121909,Moutarde de Dijon,"CMI (Carrefour Marchandises Internationales), Carrefour, Groupe Carrefour",groceries,france,4,graines de moutarde | vinaigre d'alcool | antioxydant : di sulfite de potassium | acidifiant : acide citrique,e,a,136.0,10.0,3.2,7.2,Open Food Facts
8076809513715,Sauce tomate aux olives,"Barilla, Kalkof",tomato sauces with olives,austria | france | germany | romania | spain | switzerland,11,pulpe de tomates | concentré de tomates | olives (olives vertes | olives noires | oignons | huile de tournesol | câpres | arômes naturels | persil | ail | origan,b,a,77.0,4.5,6.2,1.9,Open Food Facts
8715700016504,Ketchup,Heinz,tomato ketchup,austria | belgium | denmark | finland | france | germany | lithuania | netherlands,6,tomaten | branntweinessig | zucker | salz | gewürz und kräuterextrakte | gewürz,c,b,102.0,0.1,23.2,1.2,Open Food Facts
8710522921500,AMORA Mayonnaise 5 Ingrédients 235g,Amora,groceries,france | germany,6,notre moutarde de dijon 8 | graines de moutarde | vinaigre d'alcool | notre vinaigre de vin blanc | du jaune d'œuf origine france 5 | une touche de sel 0,c,d,697.0,76.0,0.5,1.5,Open Food Facts
6111250475129,Mayonnaise,Bol Bol,mayonnaises,morocco,7,sunflower oil | spirit vinegar | table salt | egg yolk | mustard | modified starch | calcium disodium edta,e,d,565.4,61.6,0.0,1.2,Open Food Facts
3038352876506,Tomapizza,Panzani,sauce tomate origan,france | germany | switzerland,5,tomato pulp with pieces and tomato puree | onions | sunflower oil | spices and aromatic plants (of which oregano 0 | processed corn starch,b,a,47.0,1.4,6.5,1.5,Open Food Facts
3292070007905,Tzatziki,Blini,prépation pour apéritifs,france | switzerland,20,frischkäse mit 0 fett | cucumber or gherkin | vegetable | fruit vegetable | cucumber | baby cucumber | pickled cucumber | pickled gherkin | gherkin | rapeseed oil | dill | parsley | leaf vegetable | garlic | root vegetable | onion family vegetable | pepper | seed | e202 | e415,c,unknown,182.0,16.0,3.3,5.7,Open Food Facts
5000184321064,Majoneesi,Hellmann's,mayonnaises,aland islands | australia | denmark | finland | france | ireland | norway | sweden,10,rypsiöljy | kananmuna (kananmuna | kananmunankeltuainen) 17 | vesi | etikka | sokeri | suola | aromi | sitruunamehutiiviste | hapettumisenestoaine,d,c,720.0,79.0,1.4,1.1,Open Food Facts
3292070005147,Tzatziki Extra,L'Atelier Blini,yaourt sale,france,19,yaourt ( lait de vache | crème | protéines de lait | ferments lactiques | concombres | fromage frais à de matière grasse | huile de colza | aneth 1 | vinaigre d'alcool | menthe 0 | ail | poivre en poudre | conservateur: e202 | épaississant: e415 | traces éventuelles de: céréales contenant du gluten | crustacés | oeufs | poissons | graines de sésame et mollusques,c,unknown,108.0,8.2,3.7,4.6,Open Food Facts
8718114724485,mayonnaise,Hellmann's,mayonnaises,france | ireland | united kingdom,7,rapeseed oil | egg | egg yolk (7 | spirit vinegar | lemon juice concentrate | paprika extract | sunflower oil,c,d,723.33,79.0,1.4,1.1,Open Food Facts
8004172000501,halta cucina,Halta,sauces blanches,morocco,10,salse | pizza | oli vegetali di girasole soia e palma | latticello e latte scremato in polvere | maltodestrine | emulsionanti (e472e | lecitina di soia | e471 | addensanti (e412 | e410,c,b,256.0,25.0,5.0,2.6,Open Food Facts
3155251205449,Ma Crème anglaise,Bridélice,light custard cream with vanilla,france,5,lait enfer | œufs concentrés sucrés | amidons de maïs et pomme de terre | arômes naturels | concentré de carotte,c,a,104.0,3.0,16.0,3.3,Open Food Facts
3307130605004,Sauce tomate Provencale,"Jardin Bio, Jardin biologique, Léa Nature",groceries,france,11,tomates (purée de tomates mi réduite | pulpe de tomates | oignons en morceaux | sel marin | plantes aromatiques 0 | huile d'olive vierge extra | purée d'ail | sucre de canne | huile de tournesol | poivre noir | produits issus de l'agriculture biologique,b,a-plus,47.0,1.1,6.3,1.6,Open Food Facts
3564707082549,Moutarde de Dijon bio,"Bio Village, Marque Repère",groceries,france,3,graines de moutarde | vinaigre d'alcool | ingrédients issus de l'agriculture biologique,e,a-plus,157.0,12.0,3.0,7.5,Open Food Facts
3038359011436,Panzani sauce provencale nat 210g f12,Panzani,tomato sauces with onions,france,8,légumes frais (carrottes | oignons | huile d'olive vierge | amidon | persil | herbes de provence 0 | arômes naturels d'herbe | extrait d'oigons,a,a,55.0,1.7,7.7,1.5,Open Food Facts
3250391587285,Houmous - IDS -180g,Itinéraire des Saveurs,autres tartinables,france | switzerland,8,pois chiches 56 | pâte de sésame 14 | huile de colza | pâte de sésame toasté 1 | ail | acidifiant : acide citrique | conservateur : sorbate de potassium | poivre blanc,b,b,294.0,23.0,9.0,8.4,Open Food Facts
3038359007651,Bolognaise classique,Panzani,bolognese sauces,france,11,tomato pulp and tomato concentrate | meat 17 | beef | pork 8 | vegetables (carrots | onions | processed corn starch | parsley | sunflower oil | aromas | garlic,b,e,82.0,3.7,6.9,4.5,Open Food Facts
4002359017988,Sauce soja salée,Suzi Wan,sauces au soja salees,belgium | france,6,soya bean | vegetable | legume | pulse | soya | wheat,e,a,63.0,0.5,2.1,9.1,Open Food Facts
8402001007033,Ketchup Zero,Hacendado,tomato ketchup,portugal | spain,8,tomate | fibra de milho | vinagre de álcool | amido modificado de milho | especiaria | extrato de especiarias | edulcorante | conservantes,c,b,83.0,0.0,17.8,1.7,Open Food Facts
3250546610271,Moutarde Fine et Forte Flacon Souple,Amora,groceries,belgium | france | germany | morocco | switzerland,6,moutarde seeds | alcohol vinegar | acidifier: citric acid | moutarde flour | stabilizer: xanthan gum | preservative: e224,e,b,145.0,10.0,2.7,7.7,Open Food Facts
8076809572569,PESTO,Barilla,pestos,austria | france | germany | greece | italy | romania | spain,8,basil 35 | sunflower oil | cashews | glucose syrup | modified corn starch | natural flavourings | extra virgin olive oil | acidity regulator: lactic acid,e,d,431.0,41.0,12.0,2.5,Open Food Facts
5000157076410,Seriously Good Mayonnaise,Heinz,groceries,bulgaria | ireland | united kingdom,5,rapeseed oil | pasteurised free range egg yolk | spirit vinegar | starch | mustard seeds,d,c,646.67,70.0,3.0,0.8,Open Food Facts
3250546095238,Moutarde Mi-Forte,Amora,moutardes mi fortes,france | germany,7,graines de moutarde | vinaigre d'alcool | huile de colza | farine de moutarde | stabilisant : gomme xanthane | acidifiant : acide citrique | conservateur : disulfite de potassium,e,b,271.0,25.0,2.6,5.9,Open Food Facts
6111250477482,La jardinière,La jardinière,sauces,morocco,4,tomate | huile de tournesol | amidon de maïs modifié | oignon,d,unknown,77.0,3.5,9.5,1.0,Open Food Facts
3229820762050,Sauce soja,Tanoshi,groceries,france,5,fèves de soja dégraissées | sel marin | blé | alcool | fèves de soja (0,e,a,66.0,0.0,7.8,8.7,Open Food Facts
8480000171634,Tomate frito receta artesana,Hacendado,fried tomato sauces,france | spain,3,tomate | aceite de oliva | ajo,d,b,201.0,15.0,14.3,1.6,Open Food Facts
5000157076397,heinz mayo,Heinz,groceries,france | morocco | united kingdom,5,rapeseed oil | pasteurized free range egg yolk | spirit vinegar | starch | mustard seeds,d,c,644.0,70.0,3.0,0.8,Open Food Facts
3217450004428,Salad Sauce | Dijonnaise | Without Oil,Le Jardin d'Orante,groceries,france,11,moutarde à l'ancienne (vinaigre de pommes | graines de moutarde | sel marin | moutarde forte de dijon (vinaigre d'alcool | vinaigre d'alcool | concentré de jus de pomme | fibre d'acacia | jus de citron concentré | épices | épaississant | ingrédients issus de l'agriculture biologique,c,b,52.0,1.8,4.2,1.6,Open Food Facts
3038359005572,Panzani sauce pesto tomates sechees 200g,PANZANI,pâtes au pesto,france | germany,11,concentré de tomates | huile de tournesol | pulpe de tomates avec morceaux | tomates séchées | grana padano aop (lait | œuf | concassé de noix de cajou | basilic 1 | poivron rouge | arômes naturels | antioxydant : acide ascorbique,e,d,276.0,23.0,12.0,4.5,Open Food Facts
6111021021005,Aicha Tomate,Aicha,tomato pastes,morocco,5,tomato | vegetable | fruit vegetable | date de production p | voir couvercle onrommer,a,b,117.0,0.4,23.7,4.6,Open Food Facts
3265478858004,Vinaigrette légère vinaigre balsamique tomates et tomates séchée,Puget,vinaigrettes allegees en matieres grasses,france,11,ingrédients : eau | huile d'olive vierge extra | huile de colza | purée de tomates mi réduite 13 | vinaigre balsamique (vinaigre de vin | moût de raisin concentré | vinaigre de vin blanc | vinaigre de vin rouge | ail | poivron | tomates séchées,d,d,318.0,32.0,5.5,0.6,Open Food Facts
8722700479475,REAL MAYONNAISE,Hellmann's,groceries,australia | france | ireland | united kingdom,7,rapeseed oil | egg | egg yolk (7 | spirit vinegar | lemon juice concentrate | paprika extract | sunflower oil,e,c,727.26,79.0,1.4,1.1,Open Food Facts
8722700139201,moutarde douce fine et douce,amora,sweet mustards,france,8,vinaigre d'alcool | graines de moutarde | huile de colza | dextrose | farine de moutarde | arômes naturels | acidifiant : acide citrique | conservateur disulfite de potassium,e,a,190.0,19.0,5.8,5.3,Open Food Facts
87157857,Mayonnaise American Style,Heinz,mayonnaises,austria | france | germany | switzerland,7,huile de colza | jaune d' œuf pasteurisé | vinaigre | amidon | graines de moutarde | épices | antioxydant,d,d,644.0,70.0,3.0,0.8,Open Food Facts
8076809580724,Pesto genovese senza aglio 190g,Barilla,groceries,france | germany | italy,8,huile de tournesol | basilic | noix de cajou | fromage parmigiano reggiano aop | fibre de maïs | lactosérum en poudre | protéines de lait | arômes naturels huile d'olive vierge extra,e,d,492.0,47.0,11.0,4.7,Open Food Facts
8710522922002,AMORA Ketchup 5 Ingrédients Flacon Souple 273g,Amora,groceries,france | morocco,6,les 5 ingrédients de notre recette sont : des tomates² | du vinaigre d'alcool | du sucre | un peu de sel 0 | un extrait d'épices 0 | ²tomates issues de l'agriculture durable,c,a,74.0,0.5,15.0,1.5,Open Food Facts
3038359006456,Panzani - bc - tomacouli nature 500g (big),PANZANI,puree de tomates fraiches,france,5,fresh tomatoes | vegetable | fruit vegetable | tomato | e330,a,a-plus,27.0,0.1,4.5,1.2,Open Food Facts
8410066112845,сос с пармезан HEINZ,Heinz,caesar sauces,bulgaria | france | spain,16,soybean oil | wine vinegar | parmesan cheese | egg yolk | vinegar | flavorings | acidifier | mustard seeds | garlic powder | malt vinegar | molasses | onion powder | anchovies | tamarind | antioxidant (calcium disodium edta | extract rich in tocopherols,d,d,450.05,45.0,8.0,1.6,Open Food Facts
8480000171511,Tomate frito,Hacendado,fried tomato sauces,morocco | spain,9,e tomate | aceite de girasol | almidón de maíz | cebolla | ajo y conservador . producto de españa. p tomate | óleo de girassol | amido de milho | cebola | alho e conservante . produto de espanha,c,a,81.0,3.0,11.6,1.4,Open Food Facts
8715035110502,Sojasauce,Kikkoman,sauces au soja salees,austria | bulgaria | croatia | denmark | france | germany | switzerland | united kingdom,4,wasser | sojabohnen | weizen | speisesalz,e,a-plus,77.0,0.1,3.2,10.0,Open Food Facts
8710522924327,Mayonnaise 5 ingrédients,Amora,groceries,france,4,graines de moutarde | vinaigre d'alcool | sel) du jaune d'œuf réhydraté origine france 5 | une touche de sel 0,c,d,692.0,76.0,0.5,1.2,Open Food Facts
8076809582643,Pesto Basilico Limone,"Banilla, Banrilla",green pestos,france | germany | italy | switzerland,9,huile de tournesol | basilic | fibre de maïs | noix de cajou | lactosérum en poudre | zeste de citron | protéines de lait | arôme naturel | jus de citron concentré,d,d,442.0,41.0,13.0,2.9,Open Food Facts
